A,1.0,0.0,0.0,0.0,0.0,29.5974178314209,22.067720413208008,50.94989013671875,-6.020352363586426,36.42975616455078,18.05004119873047,-8.88459300994873,38.388816833496094,8.009284019470215,-10.279004096984863,36.883033752441406,-4.447131633758545,-5.22811222076416,33.21126174926758,-16.2092342376709,-50.80928039550781,6.192257404327393,19.383609771728516,22.406171798706055,-2.792151927947998,23.428924560546875,23.239234924316406,-4.385857582092285,2.802363395690918,17.584228515625,-2.873565673828125,-17.364212036132812,9.91169261932373,0.8398414850234985,-35.49380111694336,-15.047296524047852,11.640750885009766,45.73982620239258,24.896142959594727,35.54187774658203,19.56672477722168,26.64280128479004,38.398555755615234,6.519177436828613,23.680526733398438,36.059024810791016,-11.003649711608887,18.727027893066406,30.168426513671875,-27.278242111206055,-1.5707963705062866,1.5707963705062866,50.56968688964844,59.926109313964844,69.84590911865234,76.46792602539062,-0.05672096833586693,-0.8773225545883179,-0.8776034116744995,-0.8722566962242126,-0.8586817979812622
A,1.0,0.0,0.0,0.0,0.0,29.662389755249023,21.872865676879883,50.68538284301758,-5.904469013214111,36.56279754638672,18.044754028320312,-8.768828392028809,38.52405548095703,8.011662483215332,-10.160822868347168,37.00368881225586,-4.4535369873046875,-5.105195999145508,33.269248962402344,-16.22490882873535,-50.826805114746094,6.186563491821289,19.393531799316406,22.407882690429688,-2.784921646118164,23.42561149597168,23.242151260375977,-4.39158296585083,2.801349401473999,17.58730125427246,-2.878260850906372,-17.365047454833984,9.914518356323242,0.8379788398742676,-35.49443054199219,-15.02273178100586,11.535051345825195,45.71571350097656,25.008392333984375,35.54186248779297,19.55982780456543,26.756622314453125,38.389801025390625,6.507664680480957,23.79570960998535,36.040435791015625,-11.005281448364258,18.841957092285156,30.13491439819336,-27.287696838378906,-1.5707963705062866,1.5707963705062866,50.45994186401367,59.79353332519531,69.67876434326172,76.2603988647461,-0.05962849035859108,-0.8763296604156494,-0.8765560388565063,-0.8714741468429565,-0.8585225939750671
A,1.0,0.0,0.0,0.0,0.0,29.73789405822754,21.55685043334961,50.6124153137207,-5.899079322814941,36.59352111816406,18.035030364990234,-8.77310562133789,38.54730224609375,8.017772674560547,-10.173415184020996,37.02103042602539,-4.448770046234131,-5.097097873687744,33.227821350097656,-16.22260093688965,-50.83503723144531,6.185974597930908,19.410186767578125,22.40650749206543,-2.774320602416992,23.421586990356445,23.244037628173828,-4.398706436157227,2.8008382320404053,17.590534210205078,-2.8847110271453857,-17.365463256835938,9.917717933654785,0.8393828868865967,-35.49216842651367,-15.000097274780273,11.397174835205078,45.7228889465332,25.033998489379883,35.551876068115234,19.555400848388672,26.765249252319336,38.390541076660156,6.518485069274902,23.80324935913086,36.0386848449707,-10.990511894226074,18.87398338317871,30.125337600708008,-27.272743225097656,-1.5707963705062866,1.5632153749465942,50.570552825927734,59.88385009765625,69.74085235595703,76.26667785644531,-0.057608745992183685,-0.8756009340286255,-0.8755096793174744,-0.8702353239059448,-0.8571219444274902
A,1.0,0.0,0.0,0.0,0.0,29.787044525146484,21.1754207611084,50.70792770385742,-5.998661994934082,36.51017761230469,18.03759002685547,-8.88846492767334,38.44953918457031,8.033806800842285,-10.300829887390137,36.9332389831543,-4.425970554351807,-5.200970649719238,33.105430603027344,-16.19216537475586,-50.83653259277344,6.189083099365234,19.419410705566406,22.404794692993164,-2.764357089996338,23.416900634765625,23.24551773071289,-4.407045841217041,2.799816608428955,17.593313217163086,-2.893251419067383,-17.366228103637695,9.9193115234375,0.8483109474182129,-35.48545837402344,-14.996869087219238,11.240583419799805,45.75758361816406,24.964282989501953,35.56816101074219,19.55280876159668,26.66450309753418,38.3982048034668,6.54995059967041,23.70092010498047,36.05108642578125,-10.953506469726562,18.80631446838379,30.146432876586914,-27.22455596923828,-1.5707963705062866,-1.5707963705062866,50.82442855834961,60.12712097167969,69.9649429321289,76.43368530273438,-0.05240626260638237,-0.8746641874313354,-0.8741127252578735,-0.8684108853340149,-0.8546204566955566
A,1.0,0.0,0.0,0.0,0.0,29.82893943786621,20.8754825592041,50.848819732666016,-6.1626386642456055,36.36429977416992,18.05231285095215,-9.065503120422363,38.302066802978516,8.064229965209961,-10.482820510864258,36.80876541137695,-4.385898113250732,-5.3466668128967285,32.96945571899414,-16.1414737701416,-50.82958984375,6.193778991699219,19.426898956298828,22.40163803100586,-2.7544302940368652,23.412744522094727,23.245891571044922,-4.415092468261719,2.7992353439331055,17.59526824951172,-2.901547908782959,-17.366594314575195,9.920103073120117,0.8589154481887817,-35.477291107177734,-14.985614776611328,11.121883392333984,45.782588958740234,24.831748962402344,35.58914566040039,19.559499740600586,26.50251007080078,38.40947723388672,6.594498157501221,23.54254913330078,36.07084274291992,-10.906559944152832,18.691259384155273,30.18194580078125,-27.170726776123047,-1.5707963705062866,1.5707963705062866,51.0970458984375,60.3902702331543,70.21240234375,76.62432098388672,-0.047089945524930954,-0.8734242916107178,-0.8725521564483643,-0.866458535194397,-0.8519728779792786
A,1.0,0.0,0.0,0.0,0.0,29.92555809020996,20.379791259765625,51.11625671386719,-6.281907081604004,36.26320266723633,18.05032730102539,-9.211700439453125,38.204071044921875,8.115177154541016,-10.623481750488281,36.74036407470703,-4.3096466064453125,-5.401206016540527,32.89752197265625,-16.065650939941406,-50.81212615966797,6.199358940124512,19.431936264038086,22.396663665771484,-2.744373321533203,23.408946990966797,23.244836807250977,-4.422484397888184,2.7992920875549316,17.596172332763672,-2.9096226692199707,-17.36625862121582,9.919622421264648,0.8713406324386597,-35.46730041503906,-14.940180778503418,10.93653392791748,45.78606033325195,24.731178283691406,35.61333465576172,19.624244689941406,26.369535446166992,38.41878128051758,6.662784576416016,23.420011520385742,36.086936950683594,-10.85835075378418,18.633285522460938,30.20915985107422,-27.14390754699707,-1.5707963705062866,1.5707963705062866,51.54240036010742,60.81547927856445,70.5969009399414,76.92906188964844,-0.03850800544023514,-0.8733285069465637,-0.8724384307861328,-0.8661795258522034,-0.8512535095214844
A,1.0,0.0,0.0,0.0,0.0,29.99089241027832,20.112821578979492,51.342037200927734,-6.362854957580566,36.19781494140625,18.042448043823242,-9.315030097961426,38.160560607910156,8.15827751159668,-10.73231029510498,36.712100982666016,-4.239612102508545,-5.44862699508667,32.85405731201172,-15.995521545410156,-50.79978942871094,6.204926490783691,19.434051513671875,22.39341163635254,-2.7377636432647705,23.405763626098633,23.24431037902832,-4.427982330322266,2.7990474700927734,17.597076416015625,-2.9162206649780273,-17.366195678710938,9.918993949890137,0.8824505805969238,-35.45887756347656,-14.897482872009277,10.844614028930664,45.766075134277344,24.661970138549805,35.63263702392578,19.699174880981445,26.276538848876953,38.4249382019043,6.735823631286621,23.328031539916992,36.09785079956055,-10.809225082397461,18.587732315063477,30.229732513427734,-27.1141414642334,-1.5707963705062866,-1.5707963705062866,51.85734176635742,61.11884689331055,70.8747787475586,77.15338134765625,-0.03357718884944916,-0.8733187317848206,-0.8730332255363464,-0.8668886423110962,-0.8519183993339539
A,1.0,0.0,0.0,0.0,0.0,29.987361907958984,20.046247482299805,51.56960678100586,-6.436683177947998,36.12535858154297,18.034488677978516,-9.40389633178711,38.131893157958984,8.18785285949707,-10.82808780670166,36.70054244995117,-4.184798717498779,-5.511920928955078,32.83199691772461,-15.937179565429688,-50.79580307006836,6.210217475891113,19.427770614624023,22.393335342407227,-2.7350330352783203,23.40217399597168,23.24513053894043,-4.43315315246582,2.7975354194641113,17.59813117980957,-2.922938108444214,-17.367155075073242,9.917526245117188,0.8957111835479736,-35.450077056884766,-14.887394905090332,10.83089828491211,45.751792907714844,24.595239639282227,35.646018981933594,19.7591609954834,26.19359588623047,38.42936706542969,6.80173397064209,23.241971969604492,36.107147216796875,-10.7666015625,18.52682876586914,30.25625991821289,-27.08295249938965,-1.5707963705062866,1.5661485195159912,52.05624771118164,61.32486343383789,71.07615661621094,77.33589172363281,-0.03071577474474907,-0.8734419345855713,-0.8737878799438477,-0.8676989674568176,-0.8524658679962158
A,1.0,0.0,0.0,0.0,0.0,29.879003524780273,20.394790649414062,51.6541633605957,-6.4919657707214355,36.006385803222656,18.041889190673828,-9.463990211486816,38.06370544433594,8.20811653137207,-10.893616676330566,36.65961456298828,-4.142940521240234,-5.565195083618164,32.796592712402344,-15.909635543823242,-50.81126022338867,6.215065956115723,19.41691780090332,22.39896011352539,-2.745666265487671,23.40148162841797,23.247512817382812,-4.429816246032715,2.7948718070983887,17.599233627319336,-2.922938108444214,-17.36945915222168,9.91622543334961,0.9020746946334839,-35.44821548461914,-14.928343772888184,10.971198081970215,45.74391555786133,24.55077362060547,35.64241409301758,19.80653953552246,26.14566993713379,38.4312744140625,6.857872486114502,23.192392349243164,36.11147689819336,-10.735357284545898,18.487075805664062,30.270626068115234,-27.06559944152832,-1.5707963705062866,1.6165441274642944,51.92642593383789,61.21780776977539,70.99483489990234,77.2978744506836,-0.031883604824543,-0.8738213181495667,-0.8745507597923279,-0.868401288986206,-0.8527620434761047
A,1.0,0.0,0.0,0.0,0.0,29.746946334838867,20.900665283203125,51.601295471191406,-6.539809226989746,35.901451110839844,18.061973571777344,-9.509054183959961,38.01091766357422,8.221657752990723,-10.937032699584961,36.631649017333984,-4.116369247436523,-5.612329006195068,32.782840728759766,-15.900744438171387,-50.8314323425293,6.218659400939941,19.404701232910156,22.405574798583984,-2.7557621002197266,23.40035629272461,23.250619888305664,-4.4275407791137695,2.7918899059295654,17.600547790527344,-2.9230570793151855,-17.371973037719727,9.915196418762207,0.9076416492462158,-35.44681167602539,-14.980449676513672,11.176958084106445,45.728790283203125,24.50593376159668,35.636985778808594,19.830350875854492,26.10664176940918,38.43195343017578,6.89353084564209,23.154855728149414,36.114776611328125,-10.720273971557617,18.44877052307129,30.286354064941406,-27.05895233154297,-1.5707963705062866,-1.5707963705062866,51.639503479003906,60.95561981201172,70.76092529296875,77.12320709228516,-0.03518693149089813,-0.8741434216499329,-0.8750824332237244,-0.8688380122184753,-0.8528081774711609
A,1.0,0.0,0.0,0.0,0.0,29.660816192626953,21.291704177856445,51.517539978027344,-6.560934543609619,35.834205627441406,18.076181411743164,-9.528738021850586,37.974918365478516,8.227798461914062,-10.95701789855957,36.605323791503906,-4.101900577545166,-5.6436767578125,32.767024993896484,-15.89643383026123,-50.844329833984375,6.221686363220215,19.397109985351562,22.40992546081543,-2.762868642807007,23.399818420410156,23.25248908996582,-4.425699234008789,2.789900541305542,17.601299285888672,-2.922922134399414,-17.373685836791992,9.914458274841309,0.9114561080932617,-35.44593048095703,-15.009532928466797,11.335429191589355,45.7078971862793,24.48646354675293,35.6317138671875,19.839519500732422,26.091337203979492,38.43190002441406,6.908085823059082,23.13585662841797,36.1176872253418,-10.72079086303711,18.421560287475586,30.2987117767334,-27.059154510498047,-1.5707963705062866,-1.5604121685028076,51.398677825927734,60.730159759521484,70.55378723144531,76.95929718017578,-0.03863086551427841,-0.8741068243980408,-0.875039279460907,-0.8686438798904419,-0.8523460030555725
